EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
200.0	200.0	0.000255361	0.45142	-0.00191070023058	-0.000800847226392	257284
200.0	200.0	0.000304939	0.465373	-0.0002655575271	0.000846362553913	258484
200.0	200.0	0.000241391	0.464376	-0.00212798284954	-0.00307396404676	259684
200.0	200.0	0.000146042	0.464486	0.0015097089295	0.000165579707104	260884
200.0	200.0	0.000275395	0.469361	-0.000162587587369	-0.0026157675901	262084
200.0	200.0	0.000371422	0.466737	0.00040843562588	0.0021017391534	263284
200.0	200.0	0.000295843	0.473114	-0.000912446260211	-0.00107080563907	264484
200.0	200.0	0.000436334	0.468942	-0.00152797095859	-0.000680715989577	265684
200.0	200.0	0.000745149	0.4698	-0.00166422585728	-0.00097853645671	266884
200.0	200.0	7.55318e-05	0.470107	-0.000409946525964	-0.00271511105563	268084
200.0	200.0	0.000824534	0.464659	-0.00351483492124	-0.00141172643259	269284
200.0	200.0	5.85675e-05	0.459311	-0.00123197520566	0.0011503072089	270484
200.0	200.0	1.47637e-05	0.465382	-0.00127136432379	-0.0014105661667	271684
200.0	200.0	4.4026e-06	0.46859	-0.0013252189364	-0.000445086269467	272884
200.0	200.0	0.000502728	0.461759	0.000523579387213	0.00048640956417	274084
200.0	200.0	0.000521419	0.470019	-0.00194580969219	-0.00116170803933	275284
200.0	200.0	0.00079415	0.459719	-0.00123790532983	-0.00084224898283	276484
200.0	200.0	0.000512614	0.465213	-0.00263180536946	3.23627112929e-05	277684
200.0	200.0	0.0001332	0.462216	-0.00133375335427	-0.000810124129579	278884
200.0	200.0	4.8331e-05	0.47052	-0.00199535517892	-0.00282090636305	280084
200.0	200.0	1.648e-05	0.467937	-0.00272298980621	-0.00305467066657	281284
200.0	200.0	0.000274436	0.465764	-0.00213448254397	-0.0011776413107	282484
200.0	200.0	0.000239867	0.466002	0.000207124332866	-0.00292953096001	283684
200.0	200.0	0.000114466	0.471371	-0.00223357404544	-0.00202976969183	284884
200.0	200.0	0.000695241	0.46734	0.00012370548128	-0.00305225154333	286084
200.0	200.0	0.00115507	0.460964	-0.00364699803803	-0.000982375254747	287284
200.0	200.0	0.00133292	0.465231	-0.00204755740848	-0.00161321997052	288484
200.0	200.0	0.000570486	0.46832	-0.000641964074585	-0.00133152591722	289684
200.0	200.0	0.000214194	0.476276	-0.0033513456887	0.000298246408835	290884
200.0	200.0	2.13892e-05	0.474997	-0.00183417101425	-0.0010397391986	292084
200.0	200.0	4.99276e-05	0.4713	0.000838449372927	-0.00266195858514	293284
200.0	200.0	0.000789415	0.463499	0.000854498429976	-0.00182410453662	294484
200.0	200.0	0.000534914	0.477512	0.000953688668152	-0.00135779986416	295684
200.0	200.0	4.59945e-05	0.469297	-0.00123170238563	-0.00270487961668	296884
200.0	200.0	4.25874e-05	0.470901	-0.0022923083217	-0.00108957680643	298084
200.0	200.0	3.65458e-05	0.468833	-0.0014372499203	-0.00253209720123	299284
188.666666667	188.666666667	0.000106971	0.463152	-0.00314739787716	0.000769117305846	300416
200.0	200.0	3.94146e-05	0.471922	0.000795750620347	-0.00178414456126	301616
200.0	200.0	4.00281e-05	0.473052	-0.00386076307654	-0.00201650875326	302816
200.0	200.0	0.000241406	0.471488	-0.00369999657467	-0.00151786899156	304016
200.0	200.0	0.000127071	0.465452	-0.00182287386725	-0.00293606329386	305216
200.0	200.0	0.00186241	0.4611	-0.000187977936909	-0.00497110928996	306416
200.0	200.0	0.00360129	0.461796	-0.00393095395129	-0.00304216715575	307616
