EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-235.993	200.0	0.00892991	0.50182	0.913041820198	0.922148203435	624000
-233.999	200.0	0.00353673	0.502885	0.892065850457	0.896189214195	626600
-321.678	200.0	0.00360112	0.503392	0.534463003309	0.672922882722	629200
-290.569	200.0	0.000754684	0.503816	0.802649688987	0.813807181944	631800
-322.77	200.0	0.0007995	0.506732	0.74712423095	0.755662543836	634400
-322.269	200.0	0.00323345	0.511041	0.816051785505	0.825374438843	637000
-296.117	200.0	0.000700078	0.516169	0.752473376953	0.762161072109	639600
-283.937	200.0	0.00376761	0.52462	0.870010424561	0.896173376796	642200
-313.288	200.0	0.00380313	0.529207	0.915611936924	0.928721431615	644800
-237.888	200.0	0.0133639	0.534206	0.885737899345	0.894596747657	647400
-252.285	200.0	0.00298818	0.535719	0.938946948555	0.952864757434	650000
-220.426	200.0	0.00308075	0.538642	0.974672996232	0.976250432509	652600
-227.537	200.0	0.00415978	0.539803	0.964896571723	0.972782272678	655200
-177.816	200.0	0.00175247	0.541423	0.918435960645	0.933630053668	657800
-246.621	200.0	0.00622118	0.542785	0.928073704352	0.940519241142	660400
-205.105	200.0	0.00291692	0.54398	0.919988534271	0.93848475565	663000
-269.832	200.0	0.00427572	0.544741	0.569454451524	0.738239662934	665600
-276.619	200.0	0.000502626	0.545512	0.801178414064	0.813332035588	668200
-351.539	200.0	0.000268629	0.545828	0.641331582958	0.669371951952	670800
-241.562	200.0	0.000903639	0.545914	0.75332504804	0.765183877761	673400
-303.505	200.0	0.00154503	0.546145	0.60938591881	0.680753818148	676000
-473.857	200.0	0.000290346	0.545347	0.467793575153	0.681508285741	678600
-271.655	200.0	0.001633	0.542783	0.645401634832	0.695760248222	681200
-257.838	200.0	0.0179117	0.541398	0.461127386518	0.60952664174	683800
-204.675	200.0	0.00303676	0.538748	0.73426944113	0.88655575184	686400
-289.563	200.0	0.00372813	0.535231	0.960424104472	0.965990602695	689000
-218.32	200.0	0.00457192	0.532154	0.945511797574	0.956416688301	691600
-209.704	200.0	0.00147865	0.529963	0.944211007241	0.945957640062	694200
-192.222	200.0	0.00177164	0.527505	0.922225877507	0.938872299021	696800
-243.584	200.0	0.000762233	0.525523	0.967996552044	0.979213043279	699400
-132.889	200.0	0.00144737	0.522162	0.950931879225	0.966721205159	702000
-252.489	200.0	0.0034323	0.519353	0.965501665662	0.967624742222	704600
-199.194	200.0	0.00236859	0.517001	0.902373468297	0.926192293385	707200
